vehicleid;stocktype;licenseplate;chassisnumber;registrationdate;makename;modelname;description;segment;segmento_mercato;segment_description;wltp_co2emission;fuel;alimentazione;alimentazione_fuel_code;transmission;external_color;internal_color;optional;prezzo_accessori;location;location_address;estimateddeliverydate;arrivaldate;comments;rating;showcasecode;showcase;catalogcode;catalog;data_listino;prezzo_listino;catalogfrom;datascadenzaopzione;stato_opzione1;stato_opzione2;neopatentati
40803885;Stock New;;;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;CSP;B-Suv;Small - Suv/Cross Over - Premium;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Storm metallizzato;Selleria in tessuto nero;Kit Fix & Go,Vernice metallizzata Storm;639,34;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;4VANTAGE;;403240;Stock Open;25A619.M2K.2;Active;24/03/2026;21516,39;24/03/2026;; ; ;SI
40803895;Stock New;;;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;CSP;B-Suv;Small - Suv/Cross Over - Premium;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Storm metallizzato;Selleria in tessuto nero;Kit Fix & Go,Vernice metallizzata Storm;639,34;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;4VANTAGE;;403240;Stock Open;25A619.M2K.2;Active;24/03/2026;21516,39;24/03/2026;; ; ;SI
40803911;Stock New;;;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;CSP;B-Suv;Small - Suv/Cross Over - Premium;114;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;639,34;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;4VANTAGE;;403240;Stock Open;25A619.M2K.2;Active;24/03/2026;21516,39;24/03/2026;; ; ;SI
40803924;Stock New;;;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;CSP;B-Suv;Small - Suv/Cross Over - Premium;114;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;639,34;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;4VANTAGE;;403240;Stock Open;25A619.M2K.2;Active;24/03/2026;21516,39;24/03/2026;; ; ;SI
40814039;Stock New;;;;KIA;PICANTO;KIA PICANTO 1.0 GDi AMT Urban Hatchback 5-door (Euro 6E);BBG;A;Mini - Hatchback/Sedan - Generic;134;Petrol (unleaded);Combustione;Petrol;AUT;Adventurous Green (Metallizzato);Kia Tex Essential - tessuto nero;Ruotino di scorta,Vernice metallizzata;737,7;AUTOZATTI SRL : Brescello (RE);"Via Strada della Cisa 51/1
42040 Brescello
RE Italy";18/05/2026;;;;403240;Stock Open;26AG6S6K5A1LDD1CJ;Old;16/12/2025;14262,3;16/12/2025;; ; ;SI
40814053;Stock New;;;;KIA;PICANTO;KIA PICANTO 1.0 GDi AMT Urban Hatchback 5-door (Euro 6E);BBG;A;Mini - Hatchback/Sedan - Generic;134;Petrol (unleaded);Combustione;Petrol;AUT;Adventurous Green (Metallizzato);Kia Tex Essential - tessuto nero;Ruotino di scorta,Vernice metallizzata;737,7;AUTOZATTI SRL : Brescello (RE);"Via Strada della Cisa 51/1
42040 Brescello
RE Italy";04/05/2026;;;;403240;Stock Open;26AG6S6K5A1LDD1CJ;Old;16/12/2025;14262,3;16/12/2025;; ; ;SI
40814055;Stock New;;;;KIA;PICANTO;KIA PICANTO 1.0 GDi AMT Urban Hatchback 5-door (Euro 6E);BBG;A;Mini - Hatchback/Sedan - Generic;134;Petrol (unleaded);Combustione;Petrol;AUT;Adventurous Green (Metallizzato);Kia Tex Essential - tessuto nero;Ruotino di scorta,Vernice metallizzata;737,7;AUTOZATTI SRL : Brescello (RE);"Via Strada della Cisa 51/1
42040 Brescello
RE Italy";04/05/2026;;;;403240;Stock Open;26AG6S6K5A1LDD1CJ;Old;16/12/2025;14262,3;16/12/2025;; ; ;SI
40814056;Stock New;;;;KIA;PICANTO;KIA PICANTO 1.0 GDi AMT Urban Hatchback 5-door (Euro 6E);BBG;A;Mini - Hatchback/Sedan - Generic;134;Petrol (unleaded);Combustione;Petrol;AUT;Adventurous Green (Metallizzato);Kia Tex Essential - tessuto nero;Ruotino di scorta,Vernice metallizzata;737,7;AUTOZATTI SRL : Brescello (RE);"Via Strada della Cisa 51/1
42040 Brescello
RE Italy";05/05/2026;;;;403240;Stock Open;26AG6S6K5A1LDD1CJ;Old;16/12/2025;14262,3;16/12/2025;; ; ;SI
40814071;Stock New;;;;KIA;PICANTO;KIA PICANTO 1.0 GDi AMT Urban Hatchback 5-door (Euro 6E);BBG;A;Mini - Hatchback/Sedan - Generic;134;Petrol (unleaded);Combustione;Petrol;AUT;Adventurous Green (Metallizzato);Kia Tex Essential - tessuto nero;Ruotino di scorta,Vernice metallizzata;737,7;AUTOZATTI SRL : Brescello (RE);"Via Strada della Cisa 51/1
42040 Brescello
RE Italy";05/06/2026;;;;403240;Stock Open;26AG6S6K5A1LDD1CJ;Old;16/12/2025;14262,3;16/12/2025;; ; ;SI
40815187;Stock New;;;;DS;DS 7;DS DS 7 BlueHDi 130 Automatica Performance Line Sport utility vehicle 5-door (Euro 6E) ;DSG;D-Suv;;145;Diesel;Combustione;Diesel;AUT8;Grigio Titanium metallizzato;Interni in Alcantara;Vernice metallizzata;778,69;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";01/09/2026;;;;403240;Stock Open;26A1SX8SUTP41B0J260;Active;01/12/2025;37442,62;01/12/2025;; ; ;SI
40815202;Stock New;;;;DS;DS 7;DS DS 7 BlueHDi 130 Automatica Performance Line Sport utility vehicle 5-door (Euro 6E) ;DSG;D-Suv;;145;Diesel;Combustione;Diesel;AUT8;Grigio Titanium metallizzato;Interni in Alcantara;Vernice metallizzata;778,69;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";01/09/2026;;;;403240;Stock Open;26A1SX8SUTP41B0J260;Active;01/12/2025;37442,62;01/12/2025;; ; ;SI
40815221;Stock New;;;;DS;DS 7;DS DS 7 BlueHDi 130 Automatica Performance Line Sport utility vehicle 5-door (Euro 6E) ;DSG;D-Suv;;145;Diesel;Combustione;Diesel;AUT8;Nero Perla metallizzato;Interni in Alcantara;;;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";01/09/2026;;;;403240;Stock Open;26A1SX8SUTP41B0J260;Active;01/12/2025;37442,62;01/12/2025;; ; ;SI
40815436;Stock New;;;;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 2.0 D165 MHEV S AWD auto Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;;171;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT9;Fuji White pastello;Interni Ebony in pelle goffrata;"Blind Spot Assist,Cerchi in lega da 19"" a 5 razze doppie con rifinitura gloss black style 5136,Drive Assist Pack,Monitor rilevamento traffico in uscita posteriore,Rear Collision Monitor,Ruota di scorta di dimensione ridotte 18"" incluso kit di montaggio,Vetri oscurati";2418,04;JAGUAR LAND ROVER ITALIA S.P.A. : Roma (RM);"Via Alessandro Marchetti 105
00148 Roma
RM Italy";27/08/2026;;;;403240;Stock Open;26B5002310192;Active;30/01/2026;44959,02;30/01/2026;; ; ;NO
40815441;Stock New;;;;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 2.0 D165 MHEV S AWD auto Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;;171;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT9;Fuji White pastello;Interni Ebony in pelle goffrata;"Blind Spot Assist,Cerchi in lega da 19"" a 5 razze doppie con rifinitura gloss black style 5136,Drive Assist Pack,Monitor rilevamento traffico in uscita posteriore,Rear Collision Monitor,Ruota di scorta di dimensione ridotte 18"" incluso kit di montaggio,Vetri oscurati";2418,04;JAGUAR LAND ROVER ITALIA S.P.A. : Roma (RM);"Via Alessandro Marchetti 105
00148 Roma
RM Italy";27/08/2026;;;;403240;Stock Open;26B5002310192;Active;30/01/2026;44959,02;30/01/2026;30/03/2026;OPZIONATO; ;NO
40815446;Stock New;;;;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 2.0 D165 MHEV S AWD auto Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;;171;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT9;Santorini Black metallizzato;Interni Ebony in pelle goffrata;"Blind Spot Assist,Cerchi in lega da 19"" a 5 razze doppie con rifinitura gloss black style 5136,Colore metallizzato,Drive Assist Pack,Monitor rilevamento traffico in uscita posteriore,Rear Collision Monitor,Ruota di scorta di dimensione ridotte 18"" incluso kit di montaggio,Vetri oscurati";3236,07;JAGUAR LAND ROVER ITALIA S.P.A. : Roma (RM);"Via Alessandro Marchetti 105
00148 Roma
RM Italy";27/08/2026;;;;403240;Stock Open;26B5002310192;Active;30/01/2026;44959,02;30/01/2026;01/04/2026;OPZIONATO; ;NO
40815482;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 145cv e-DCS6 Allure auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto /TEP Casual Lomsa;Keyless Access & Start con funzione di prossimità,Kit di riparazione pneumatici,Vernice metallizzata;1040,98;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYPJHWB0A0H2;Active;03/02/2026;27065,57;03/02/2026;; ; ;SI
40818827;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Grigio montagna metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";29/06/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;02/04/2026;OPZIONATO; ;NO
40818833;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Grigio montagna metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";06/07/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;30/03/2026;OPZIONATO;OPZIONATO;NO
40818834;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Grigio montagna metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";01/07/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;30/03/2026;OPZIONATO; ;NO
40818846;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Grigio montagna metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";06/07/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;; ; ;NO
40818871;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Grigio montagna metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";06/07/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;01/04/2026;OPZIONATO; ;NO
40818903;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Nero cosmo metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";29/06/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;03/04/2026;OPZIONATO; ;NO
40818909;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Nero cosmo metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";29/06/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;03/04/2026;OPZIONATO; ;NO
40818927;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Nero cosmo metallizzato;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice metallizzata;1340;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";29/06/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;; ; ;NO
40818932;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Bianco Polare pastello;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice pastello;865;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";06/07/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;01/04/2026;OPZIONATO; ;NO
40818939;Stock New;;;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;154;Diesel;Combustione;Diesel;AUT8;Bianco Polare pastello;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice pastello;865;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";29/06/2026;;;;403240;Stock Open;2624771210-IT6+IT6;Active;15/01/2026;35914,75;15/01/2026;01/04/2026;OPZIONATO; ;NO
40819063;Stock New;;;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Sport utility vehicle 5-door (Euro 6E) ;MSP;E-Suv;Higher Middle - Suv/Cross Over - Premium;177;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT9;Grigio Selenite metallizzato;Pelle sintetica ARTICO nera;Cielo in tessuto nero,Ruotino di scorta;430;MERCEDES BENZ ITALIA SPA : Roma (RM);"Via Giulio Vincenzo Bona 110
00156 Roma
RM Italy";09/11/2026;;;;403240;Stock Open;2616710910-IT0+DL6;Ad hoc;14/10/2025;69460,66;14/10/2025;30/03/2026;OPZIONATO; ;NO
40803927;Stock New;;;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;CSP;B-Suv;Small - Suv/Cross Over - Premium;114;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;639,34;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;4VANTAGE;;403240;Stock Open;25A619.M2K.2;Active;24/03/2026;21516,39;24/03/2026;; ; ;SI
40804084;Stock New;;;;OPEL;CORSA;OPEL CORSA 1.2 Hybrid 110cv GS DCT6 Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;104;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grafik Grey Pastello;Tessuto Banda Black;Kit riparazione,Pneumatici All Season,Vernice Pastello (Grafik Grey);942,62;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/05/2026;;.;;403240;Stock Open;26A1GJOA5TJGWB0A0J0;Ad hoc;18/12/2025;19696,72;18/12/2025;; ; ;SI
40804105;Stock New;;;;OPEL;CORSA;OPEL CORSA 1.2 Hybrid 110cv GS DCT6 Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;104;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grafik Grey Pastello;Tessuto Banda Black;Kit riparazione,Pneumatici All Season,Vernice Pastello (Grafik Grey);942,62;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/05/2026;;.;;403240;Stock Open;26A1GJOA5TJGWB0A0J0;Ad hoc;18/12/2025;19696,72;18/12/2025;; ; ;SI
40804112;Stock New;;;;OPEL;CORSA;OPEL CORSA 1.2 Hybrid 110cv GS DCT6 Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;104;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grafik Grey Pastello;Tessuto Banda Black;Kit riparazione,Pneumatici All Season,Vernice Pastello (Grafik Grey);942,62;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";25/05/2026;;.;;403240;Stock Open;26A1GJOA5TJGWB0A0J0;Ad hoc;18/12/2025;19696,72;18/12/2025;; ; ;SI
40804177;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;02/04/2026;OPZIONATO; ;NO
40804205;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
40804214;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
40804230;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
40804265;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Nero Perla (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
40804280;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Nero Perla (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
40804332;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
40804358;Stock New;;;;PEUGEOT;208;PEUGEOT 208 Allure Hybrid 145 e-DCS6 auto Hatchback 5-door (Euro 6E) ;CBG;B;Small - Hatchback/Sedan - Generic;102;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto Casual Lomsa/TEP antracite;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4Vantage;;403240;Stock Open;25A1PP2A5PJHWB0A0H0;Ad hoc;06/10/2025;22040,98;06/10/2025;; ; ;NO
